date,vendor,brand,category,directions_awareness_total_awareness_net_mentions,directions_awareness_unaided_awareness_net_mentions,directions_brand_attributes_always_seems_to_be_doing_something_new_mean,directions_brand_attributes_costs_more_than_i_am_prepared_to_pay_mean_inverse,directions_brand_attributes_creates_excitement_and_eagerness_at_mealtime_mean,directions_brand_attributes_creates_playful_moments_with_my_cat_mean,directions_brand_attributes_has_a_taste_my_cat_enjoys_mean,directions_brand_attributes_has_a_taste_my_dog_enjoys_mean,directions_brand_attributes_has_craveable_treats_that_my_cat_comes_running_for_mean,directions_brand_attributes_has_the_most_satisfying_and_hearty_dog_treats_mean,directions_brand_attributes_has_treats_i_could_feed_my_dog_everyday_mean,directions_brand_attributes_has_treats_that_contain_wholesome_ingredients_mean,directions_brand_attributes_has_treats_that_have_an_appealing_package_mean,directions_brand_attributes_helps_me_connect_with_my_dog_mean,directions_brand_attributes_is_a_brand_i_do_not_trust_to_feed_to_my_pet_mean_inverse,directions_brand_attributes_is_a_brand_i_trust_more_than_others_mean,directions_brand_attributes_is_a_brand_i_would_pay_more_for_mean,directions_brand_attributes_is_a_brand_that_is_gaining_in_popularity_mean,directions_brand_attributes_is_a_very_good_value_for_the_money_mean,directions_brand_attributes_is_available_in_different_forms_for_different_occasions_mean,directions_brand_attributes_is_easy_to_find_and_buy_mean,directions_brand_attributes_is_often_available_on_promotion_or_deal_mean,directions_brand_attributes_is_too_cheap_to_be_of_acceptable_quality_mean_inverse,directions_brand_attributes_offers_a_flavors_that_appeals_to_my_dogs_taste_mean,directions_brand_attributes_offers_products_that_contain_real_natural_ingredients_mean,directions_brand_attributes_provides_all_the_variety_my_cat_wants_mean,directions_brand_attributes_understands_the_relationship_between_me_and_my_cat_mean,directions_brand_attributes_understands_the_relationship_between_me_and_my_dog_mean,directions_brand_consideration_one_of_many_brands_i_would_consider_buying_net,directions_brand_consideration_the_only_brand_i_would_consider_buying_net,directions_funnel_metrics_advocacy_t2b_buyers,directions_future_purchase_intent_definitely_would_buy_net,directions_future_purchase_intent_probably_would_buy_net,directions_positive_brand_trust,directions_strategic_measures_brand_interest_index,directions_strategic_measures_brand_love_index,directions_strategic_measures_brand_loyalty_index,neilsen_panel_value_per_occasion,ratings_reviews_good_experience_percentage,ratings_reviews_positive_ratings_percentage,ratings_reviews_review_rating_average,ratings_reviews_review_sentiment_score_average,ratings_reviews_review_sentiment_score_health_benefits,ratings_reviews_review_sentiment_score_ingredients,ratings_reviews_review_sentiment_score_pet_enjoyment,ratings_reviews_review_sentiment_score_value_for_the_money,search_searchvolume_share,social_percent_positive_neutral,social_share_of_total_buzz_post,market_share
2023-05-27,vendor_2,brand_4,category_2,57.62205898,22.2587717,59.8976378,45.04674988,,60.3961039,73.25233645,,59.45669291,,,61.59090909,,,26.26702371,69.67224598,54.15748031,61.51830881,64.24985287,56.92125984,70.75487921,47.14483125,31.18642253,,68.61460888,67.69291339,67.3364486,,68.02860015,10.35002922,80.76467872,24.01181031,24.22239592,19.95233295,96.71773532,128.0973613,107.6918151,8.432666667,3.0,8.0,4.293233083,1.423915308,1.75,1.625,1.713565891,0.863636364,0.034384608,0.744360902,0.419171405,0.030027462
2023-06-03,vendor_1,brand_1,category_1,90.38383045,19.13077855,,30.97065471,,,,,,,56.34984398,,,59.49990006,,56.1512431,,54.35736362,60.41210253,,75.16323267,,43.69547635,68.4959203,48.08179865,,,,70.5086032,5.54106165,83.84777405,28.15248495,18.47776765,24.27666475,73.62193488,110.0448233,111.2520826,8.594666667,3.0,2.0,4.482758621,1.52887931,2.0,2.0,1.781609195,1.0,,0.936842105,0.23798506,0.007932517
2023-06-03,vendor_3,brand_6,category_2,87.24303985,49.37559735,,26.96125776,,80.47792443,,,85.93227092,,,68.73672361,,,22.00120515,78.97956927,,74.65319617,80.30410197,75.70008933,87.87586698,65.97072981,28.06046843,,65.70411592,,,,67.05698665,25.64762675,88.96298775,57.7742898,24.34517575,44.1169631,121.3392917,172.9981467,137.0879479,7.939666667,4.0,10.0,4.565371025,1.558918947,1.357142857,1.0,1.815384615,1.796875,,0.804054054,0.442916639,0.056664291
2023-06-17,vendor_2,brand_3,category_1,40.5504587,0.75,,45.48275862,,,,,,,53.26506024,,,54.0862069,,58.75903614,,54.62068966,53.59482759,,63.14655172,,31.75862069,52.31325301,57.8313253,,,,67.4208144,2.2624434,85.5263157,15.837104,21.2669683,17.1945701,85.3446393,81.12373593,85.46257782,8.689333333,0.0,,4.894736842,1.712781955,1.583333333,2.0,1.924242424,1.666666667,,0.826086957,0.06090134,0.001465893
2023-07-01,vendor_1,brand_1,category_1,91.3210276,17.85309275,,31.43254346,,,,,,,58.82473545,,,59.49779533,,58.12202381,,53.99912765,59.61028106,,74.39820454,,45.49356046,68.87169312,49.93650794,,,,74.34321015,4.37830375,81.37379645,28.33035725,20.891749,24.09879245,68.44707038,112.0809658,107.0733528,8.543833333,1.0,1.0,4.548387097,1.61390169,2.0,2.0,2.0,1.416666667,,0.923664122,0.510412413,0.007384819
2023-07-01,vendor_3,brand_5,category_1,81.6590366,32.31204893,52.42346341,34.09741667,60.75331931,,,64.91630905,,,,,,,39.81045198,59.51231935,50.52967597,56.48681052,63.66539093,,79.95694787,61.22396538,44.01274018,,57.40111096,,,59.75469703,54.4151873,10.28446236,78.71268142,22.25208676,17.79521408,19.53701646,87.34242707,108.8996094,104.3411653,15.0705,3.0,11.0,4.43866171,1.561949018,1.743902439,1.0,1.77606264,1.745283019,0.01025329,0.731707317,3.842384647,0.07201982
2023-07-08,vendor_1,brand_2,category_1,74.05893432,38.00507368,59.13245063,54.10462871,63.31880661,,,67.32927348,,,71.51190476,,,65.2962963,37.21069,68.1016261,61.25886877,66.39853966,59.05781446,,68.04611564,44.02386243,29.86702727,67.17857143,71.75388494,,,67.41056228,69.27721856,9.520016885,85.99862709,21.69732996,17.81621485,24.93416747,113.6786674,121.2092111,106.272599,20.419,4.0,19.0,4.703433923,1.70993967,1.743801653,1.81512605,1.866967871,1.413043478,,0.828252033,3.020001581,0.068484831
2023-07-22,vendor_1,brand_2,category_2,59.55618736,24.26320248,61.15998317,51.88252425,,65.56462585,64.60898053,,72.03636364,,,72.31972789,,,30.49151569,66.35389616,57.62657815,65.61757174,58.50948513,66.34545455,63.86527896,42.06842638,25.9391733,,75.02451263,63.9270094,63.13487011,,68.95206887,7.17835086,90.74113263,17.28879353,21.25137456,21.28965031,113.1554017,109.7205086,102.3022227,14.387,3.0,4.0,4.14159292,1.37009156,1.537037037,1.666666667,1.557777778,1.615384615,,0.751107174,2.875746066,0.04403716
2023-07-29,vendor_2,brand_3,category_1,43.1137724,1.0309278,,50.20792079,,,,,,,54.87341772,,,52.67326733,,56.74683544,,55.38613861,52.89108911,,60.54455446,,34.9009901,55.29113924,53.59493671,,,,71.4953271,2.8037383,80.4878048,14.0186915,24.7663551,19.6261682,67.5970918,77.0648004,86.96018775,9.388333333,0.0,,4.684210526,1.688596491,2.0,,1.636363636,1.5,,0.615384615,0.050467798,0.001529528
2023-08-19,vendor_1,brand_1,category_1,92.5795053,19.205298,,28.34322034,,,,,,,56.60846561,,,59.27118644,,54.77777778,,56.63559322,59.72881356,,77.56779661,,46.09322034,69.26455026,46.71428571,,,,65.6429942,4.2226487,82.4626865,26.6794625,20.9213051,23.0326295,65.72308995,109.1749128,113.8474022,8.493,1.0,3.0,4.797101449,1.670544472,1.0,1.583333333,1.860544218,0.0,,0.901234568,0.183047029,0.007852609
2023-08-19,vendor_2,brand_3,category_1,44.876325,0.8830022,,51.95967742,,,,,,,57.34313725,,,53.33064516,,64.96078431,,59.13709677,55.19354839,,63.98387097,,32.52419355,57.30392157,56.6372549,,,,73.6220472,0.3937007,78.2178217,12.9921259,25.1968503,18.1102362,65.61773087,79.12667769,84.8455866,9.388333333,0.0,2.0,4.817073171,1.62847628,1.689189189,1.833333333,1.807017544,1.25,,0.611111111,0.021120811,0.001585377
2023-08-19,vendor_3,brand_6,category_2,86.5461847,53.1553398,,26.51090343,,79.99376947,,,83.42965779,,,69.66978193,,,23.47148289,76.13688213,,74.90031153,79.41744548,74.06463878,89.56386293,69.71962617,28.18691589,,65.91254753,,,,62.4697336,28.5714285,89.6358543,61.0169491,20.338983,42.6150121,84.70344858,182.6006307,148.3603957,8.134666667,3.0,11.0,4.599483204,1.503846512,0.444444444,1.0,1.821199442,1.586206897,,0.339578454,0.578710222,0.056079593
2023-09-02,vendor_1,brand_2,category_1,73.06752799,38.32217709,59.07155547,53.14725766,63.00317358,,,66.09503458,,,69.06590909,,,60.0475812,32.77145403,68.68156797,58.53297418,68.48689501,57.96455812,,68.33338508,41.2401521,27.75162769,66.52102273,73.68946483,,,65.212881,69.05640921,8.421722016,86.77269653,18.16957444,18.18652662,21.31941148,115.2309631,115.5633932,106.2412056,20.419,5.0,18.0,4.306501548,1.482494509,1.597560976,1.40625,1.683055556,1.394736842,,0.757240204,3.314523918,0.067871722
2023-09-02,vendor_2,brand_3,category_1,46.35936325,0.56872755,,51.34681119,,,,,,,56.83406863,,,53.93137763,,63.34914215,,59.24744747,55.45915951,,62.47817402,,32.08319769,55.67071079,58.00612745,,,,74.65416085,1.1772425,75.22002195,13.55488645,22.20626825,17.09433375,79.88390289,77.32357597,83.68218358,9.388333333,1.0,,4.764705882,1.622989701,1.611111111,2.0,1.898148148,2.0,,0.730769231,0.111839764,0.001596247
2023-09-02,vendor_3,brand_5,category_1,81.27451815,35.13355366,50.9323823,34.7689426,61.91682076,,,64.40740477,,,,,,,41.56809534,60.68839162,49.9799108,56.97634682,65.31231345,,81.93020121,63.38477834,45.33762348,,57.44217061,,,60.748695,53.05946206,10.41534688,83.83652921,20.12939486,18.189631,18.69320006,81.91463145,105.4837336,101.4527199,15.42233333,3.0,24.0,4.495440729,1.537524355,1.564102564,0.0,1.743508772,1.542424242,0.051395484,0.894075404,5.378475929,0.072205054
2023-09-16,vendor_1,brand_2,category_1,74.00691929,37.54692232,60.15962151,53.68288292,64.7748687,,,66.3397682,,,66.7,,,59.55462185,33.34368943,68.84912872,59.71292993,69.50628261,58.94137523,,68.67808393,41.22275258,29.9427033,62.5875,73.30033826,,,66.83113077,69.35797466,7.638365158,83.84542175,17.0998186,17.28192893,20.0941645,115.0104528,113.7894179,100.2966807,20.419,4.0,17.0,4.297222222,1.46311051,1.772727273,1.571428571,1.731227106,1.417948718,,0.732840115,4.813469568,0.067500604
2023-09-30,vendor_1,brand_2,category_1,74.00691929,37.54692232,60.15962151,53.68288292,64.7748687,,,66.3397682,,,66.7,,,59.55462185,33.34368943,68.84912872,59.71292993,69.50628261,58.94137523,,68.67808393,41.22275258,29.9427033,62.5875,73.30033826,,,66.83113077,69.35797466,7.638365158,83.84542175,17.0998186,17.28192893,20.0941645,115.0104528,113.7894179,100.2966807,20.419,3.0,24.0,4.274626866,1.446999054,1.412946429,1.423076923,1.695833333,1.612820513,,0.723842196,3.05370443,0.06735203
2023-09-30,vendor_2,brand_3,category_2,39.4285714,1.1876484,,47.13529412,,58.81764706,,,62.44,,,68.80588235,,,31.992,66.8,,65.54705882,61.75882353,55.16,65.85882353,50.78823529,25.82352941,,67.456,,,,80.0970873,1.9417475,86.6071428,21.8446601,31.0679611,33.9805825,96.45945946,88.72166255,89.78367096,6.000333333,0.0,,5.0,1.756666667,1.666666667,,2.0,,,0.8125,0.05880047,0.000159
2023-10-14,vendor_3,brand_6,category_2,87.090909,51.5222482,,26.15469613,,81.49723757,,,85.95323741,,,66.99447514,,,23.47122302,79.37410072,,72.69889503,80.47237569,75.71942446,88.83701657,67.84254144,30.29834254,,65.71582734,,,,70.2819956,22.5596529,90.7407407,57.2668112,23.8611713,43.1670281,133.6904989,169.2543765,140.764717,8.2565,3.0,17.0,4.677927928,1.583240277,1.34375,1.3,1.864253648,1.583333333,,0.871212121,0.677126342,0.055558525
2023-11-04,vendor_1,brand_1,category_1,90.8726704,20.18911885,,32.6681037,,,,,,,58.74464285,,,61.81101399,,57.68720238,,54.97978504,60.54286305,,76.83264632,,42.15172149,68.88630953,48.88244047,,,,74.4425984,4.2486041,82.87016415,28.92667,22.36400015,25.16289705,81.42218831,111.9707542,113.472164,8.50875,1.0,2.0,4.457627119,1.571132634,2.0,1.0,1.83,1.25,,0.954248366,0.637029005,0.008173836
2023-11-11,vendor_1,brand_1,category_1,90.1065449,19.2380952,,32.81355932,,,,,,,58.30833333,,,63.68474576,,56.6125,,54.32542373,61.67457627,,77.25762712,,42.73898305,66.825,48.94583333,,,,74.6621621,3.3783783,82.5688073,27.8716216,22.9729729,23.8175675,82.54945219,111.2811942,115.406632,8.50875,1.0,2.0,4.754098361,1.577998959,,,1.9,1.8,,0.96039604,0.480988304,0.008439289
2023-11-11,vendor_2,brand_3,category_2,35.4237288,0.8676789,,47.89444444,,53.98888889,,,54.816,,,63.40555556,,,31.336,59.592,,58.02222222,55.11111111,48.616,60.42222222,44.16111111,31.79444444,,60.336,,,,82.2115384,3.3653846,86.2745098,25.4807692,23.076923,25.9615384,88.791232,96.06225688,100.5175917,8.69525,0.0,,5.0,1.638888889,1.333333333,,2.0,,,0.666666667,0.045567313,0.000159
2023-11-18,vendor_1,brand_2,category_1,70.79305458,35.60213251,57.59274736,55.0899414,63.91427933,,,65.00026028,,,74.21904762,,,63.18253968,33.73337283,67.71751772,58.00393712,69.92160462,60.03849039,,68.19980838,44.88354428,25.64764682,68.0952381,72.93203663,,,64.53201736,70.01289142,7.547530254,90.14683614,18.4549043,22.23740207,23.21388566,127.3658117,114.8948374,110.5263728,20.622,4.0,19.0,4.353658537,1.46393153,1.660752688,1.617647059,1.742902711,1.560606061,,0.753387534,3.005270626,0.068051401
2023-11-25,vendor_1,brand_2,category_2,56.1334248,22.70017103,58.37155326,54.84786942,,66.52197802,62.58592761,,70.14705882,,,74.27472527,,,32.30708329,64.3686594,55.13823816,65.19217428,56.86177822,62.93382353,60.67449829,41.17596904,26.65489545,,71.61018361,61.53369885,62.49558158,,64.15638213,7.346918859,87.9419298,18.14843212,18.51975507,22.06363393,111.6220887,109.3175254,102.0336977,14.812,5.0,5.0,4.1875,1.406230553,1.625,1.277777778,1.528935185,1.466666667,,0.822493225,2.975292588,0.042022617
2023-11-25,vendor_3,brand_5,category_1,79.89091735,32.61915155,52.49747933,34.43975287,60.88370617,,,63.02692415,,,,,,,41.34348502,59.81583585,51.11820427,57.47625143,63.98026599,,83.27007468,63.68516078,43.92748653,,56.49905988,,,59.93359349,52.0684156,9.939458607,82.27721179,21.68688007,16.41908691,19.83666321,71.69303612,104.7647775,104.7927225,15.67975,3.0,17.0,4.064220183,1.418188879,1.712121212,1.727272727,1.703703704,1.534090909,0.052729285,0.868421053,2.189856957,0.069882197
2023-12-02,vendor_3,brand_6,category_2,87.8738783,50.2189432,,27.43211548,,82.22005028,,,86.75915842,,,70.49574585,,,20.62439494,79.42211221,,77.120834,81.36424802,78.99914742,88.78838411,69.86119959,27.15362172,,69.02992299,,,,69.7670287,24.1446334,90.55659895,58.82113815,25.08198395,45.68661605,117.8482134,163.9139524,134.8264723,8.2565,2.0,16.0,4.65060241,1.583437946,1.529411765,0.916666667,1.848489426,1.651234568,,0.862385321,0.984051578,0.058798382
2023-12-09,vendor_2,brand_3,category_1,36.3380281,0.3623188,,49.67213115,,,,,,,60.52830189,,,61.50819672,,64.32075472,,59.31147541,56.55737705,,71.54098361,,30.50819672,65.41509434,60.98113208,,,,70.5426356,3.8759689,83.8709677,19.3798449,20.9302325,24.8062015,79.66428829,81.46652307,89.65974095,10.10475,0.0,2.0,4.632653061,1.591448008,1.555555556,0.5,1.833333333,1.0,,0.794871795,0.139524501,0.001638653
2023-12-09,vendor_3,brand_5,category_1,82.67623453,32.48988029,53.51260248,34.40635685,64.38975277,,,66.69950104,,,,,,,42.0929456,63.4056751,49.64770209,57.36199667,69.22623674,,79.12338284,62.55150303,42.89521719,,57.68828392,,,62.03901956,53.92957553,13.05498621,83.9356577,23.72678865,19.24570267,22.70307011,96.64187043,113.5847567,103.5269326,15.67975,3.0,25.0,4.3,1.428124006,1.744736842,1.785714286,1.730337079,1.531893004,0.052407998,0.812345679,1.936600067,0.072070779
2023-12-23,vendor_1,brand_2,category_1,69.81906418,33.24571268,52.16313001,50.32536829,56.75289694,,,58.62380674,,,78.30952381,,,64.87142857,36.63173483,64.48681839,53.54875932,61.98376749,55.81214006,,65.18601995,40.66336478,26.29394147,72.9047619,68.26945807,,,59.74586688,65.81932289,7.498820776,88.76230389,18.26923915,19.17782538,21.45761926,119.9830306,103.2770989,99.52879213,20.622,4.0,13.0,4.493243243,1.551373947,1.81372549,1.666666667,1.796795758,1.423728814,,0.944227207,18.79931238,0.068401243
2023-12-30,vendor_1,brand_2,category_1,69.81906418,33.24571268,52.16313001,50.32536829,56.75289694,,,58.62380674,,,78.30952381,,,64.87142857,36.63173483,64.48681839,53.54875932,61.98376749,55.81214006,,65.18601995,40.66336478,26.29394147,72.9047619,68.26945807,,,59.74586688,65.81932289,7.498820776,88.76230389,18.26923915,19.17782538,21.45761926,119.9830306,103.2770989,99.52879213,20.622,3.0,17.0,4.455128205,1.547297093,1.796296296,1.720588235,1.688219545,1.452830189,,0.870499052,7.554432125,0.068252106
2023-12-30,vendor_3,brand_5,category_1,82.67623453,32.48988029,53.51260248,34.40635685,64.38975277,,,66.69950104,,,,,,,42.0929456,63.4056751,49.64770209,57.36199667,69.22623674,,79.12338284,62.55150303,42.89521719,,57.68828392,,,62.03901956,53.92957553,13.05498621,83.9356577,23.72678865,19.24570267,22.70307011,96.64187043,113.5847567,103.5269326,15.67975,3.0,13.0,4.393103448,1.500112206,1.75862069,1.392857143,1.821212121,1.615079365,0.052407998,0.863309353,1.361521227,0.074108987
2024-01-06,vendor_1,brand_1,category_1,89.50420365,21.42011305,,35.18618575,,,,,,,60.81261574,,,61.86163661,,57.5958912,,56.96397988,61.51511471,,79.09126488,,44.1400687,70.79074074,51.04646991,,,,72.1534754,4.1003022,86.12480825,27.29518905,21.60418195,25.2103242,68.72985819,105.5968432,113.4780183,8.415,2.0,1.0,4.727272727,1.600595238,,,1.911111111,1.645833333,,0.952380952,0.862279843,0.007821569
2024-01-06,vendor_2,brand_3,category_1,33.23619255,0.4250618,,49.1547469,,,,,,,58.31144824,,,59.80354891,,66.08605303,,59.36452892,56.79517204,,69.63312917,,31.33651594,63.31565528,62.16624172,,,,72.8509356,2.89339845,81.40916805,14.78546385,23.52244105,18.45405615,87.01132802,81.79920712,83.03781375,10.22257143,2.0,2.0,4.606060606,1.631024531,1.125,,1.777777778,,,0.785714286,0.146771037,0.001652601
2024-01-13,vendor_1,brand_2,category_2,58.41211034,21.44735357,61.33587289,57.75531725,,69.10559006,63.5752197,,68.94615385,,,74.77018634,,,31.7486513,65.86033333,55.59899132,66.40500527,58.42798586,61.72307692,60.9523022,41.96062075,29.0051281,,73.98429044,63.24950474,61.84777274,,66.67196704,6.762885839,87.66531439,18.80229764,19.95767735,25.25327334,111.6410526,111.4376431,108.91726,14.714,3.0,16.0,4.242424242,1.41460731,1.539473684,1.8,1.550320513,1.424242424,,0.757785467,3.31113404,0.042206861
2024-01-20,vendor_1,brand_1,category_1,88.8675623,21.4634146,,33.32388664,,,,,,,59.67708333,,,60.02024291,,56.31770833,,55.34008097,58.96356275,,78.35222672,,44.66801619,70.5,49.41145833,,,,72.2943722,4.1125541,86.1224489,25.9740259,24.025974,23.3766233,76.86224071,104.4296999,117.4452034,8.29,3.0,4.0,4.416666667,1.538782051,1.5,1.0,1.859375,1.166666667,,0.932692308,0.404979751,0.007717443
2024-01-20,vendor_2,brand_3,category_1,30.134357,0.4878048,,48.63736264,,,,,,,56.09459459,,,58.0989011,,67.85135135,,59.41758242,57.03296703,,67.72527473,,32.16483516,61.21621622,63.35135135,,,,75.1592356,1.910828,78.9473684,10.1910828,26.1146496,12.1019108,94.35836775,82.13189117,76.41588654,10.37966667,1.0,2.0,4.119047619,1.385491823,1.682692308,,1.825,1.5,,0.55,0.06499675,0.001678851
2024-01-27,vendor_3,brand_5,category_1,83.03450079,34.29973605,54.90989127,35.42766326,63.54269047,,,65.97160405,,,,,,,39.57458266,62.75679942,51.64235966,57.67470126,67.51506785,,82.67559494,63.1055284,43.64984277,,59.04231314,,,62.28257298,52.88210644,11.00844457,84.76968365,20.28693605,18.2766546,18.94124189,81.91631683,108.2175259,99.77261748,15.92733333,3.0,27.0,4.350961538,1.490671575,1.822222222,1.806451613,1.828020496,1.791666667,0.050683057,0.752895753,1.441314317,0.071907247
2024-02-10,vendor_1,brand_2,category_2,60.76375284,21.56346144,57.73452989,55.84884349,,65.97333333,60.6055854,,68.43925234,,,73.14,,,36.31465307,61.04511709,54.7571437,66.20769381,56.01847612,59.55140187,62.05809848,41.77071296,26.75457613,,71.92945104,58.89292578,56.27431959,,67.00505249,4.449543452,87.78812896,17.40778652,20.6257367,20.51265546,114.0149168,105.8177976,116.0613523,14.714,4.0,8.0,4.241573034,1.40580066,1.575757576,1.777777778,1.585545723,1.166666667,,0.801503759,3.292642692,0.041525809
2024-02-24,vendor_2,brand_3,category_2,37.763713,0.8498583,,50.92356688,,59.29936306,,,59.67619048,,,69.76433121,,,34.44761905,69.94285714,,61.15286624,62.22292994,51.39047619,63.37579618,49.72611465,29.85987261,,66.04761905,,,,83.7078651,2.247191,89.2473118,26.4044943,30.3370786,33.7078651,104.214641,100.0,104.3602686,9.301666667,1.0,,3.909090909,1.075757576,,,1.5,,,0.84375,0.141723356,0.000229
2024-02-24,vendor_3,brand_5,category_1,80.89292438,30.7883121,46.86230126,32.97892809,57.67315155,,,63.13450518,,,,,,,46.91882222,57.57601954,47.78396006,53.56863698,62.86566537,,80.27497961,62.97633449,50.65352545,,54.76125952,,,55.94601869,50.94681399,9.273070306,80.8120392,19.15071233,16.1419516,16.8732293,70.94072505,94.44222669,102.9393031,15.92733333,3.0,15.0,4.447439353,1.539401232,1.662765957,1.277777778,1.901587302,1.782352941,0.055698813,0.811363636,2.35260771,0.072679347
2024-03-02,vendor_3,brand_6,category_2,87.4207376,55.3432224,,27.18040866,,81.36200143,,,85.84251451,,,70.13391204,,,22.65117988,80.43168278,,75.94927885,80.01340367,78.45481624,88.92090901,68.93153045,28.88496261,,67.45663443,,,,68.1818181,25.70638815,91.4896907,61.578624,20.09623255,44.59459455,131.331801,168.5751544,137.4312787,8.304,3.0,11.0,4.50117096,1.508774513,1.25,1.666666667,1.81126597,1.413043478,,0.840425532,0.320136592,0.061569431
2024-03-09,vendor_1,brand_2,category_1,75.28597754,38.18596329,59.97291588,50.35175403,66.61888345,,,67.28594302,,,73.76744186,,,63.45,29.93583925,69.17281807,60.81010146,69.01619428,62.17512966,,70.62082369,42.13550338,25.51118687,73.6744186,75.84513733,,,66.93488374,66.32365939,9.476742963,90.25223798,18.86280224,18.15469411,22.67124177,127.401924,123.5407288,110.3250612,20.715,4.0,24.0,4.268867925,1.435623791,1.658730159,1.447368421,1.68358714,1.384057971,,0.741691843,3.549271389,0.068669703
2024-03-16,vendor_1,brand_1,category_1,90.0532859,15.3846153,,32.388,,,,,,,55.89071038,,,58.492,,57.64480874,,55.252,58.092,,77.056,,46.34,66.87431694,45.10382514,,,,70.8910891,4.1584158,80.3149606,23.7623762,21.980198,23.3663366,75.89295471,101.1063772,108.106175,8.29,2.0,6.0,4.730496454,1.603027825,1.5,1.615384615,1.890398551,1.6,,0.941860465,0.556649243,0.007962879
2024-03-23,vendor_2,brand_3,category_2,36.3977485,0.4773269,,48.50568182,,55.38636364,,,56.7983871,,,69.11363636,,,28.75806452,66.85483871,,62.39772727,57.61363636,50.61290323,60.85227273,45.10227273,24.47159091,,66.66129032,,,,78.7564766,3.626943,84.7058823,23.8341968,22.7979274,28.4974093,99.88129647,92.90619068,101.6808288,9.301666667,0.0,,4.7,1.460714286,1.5,1.0,1.75,,,0.769230769,0.157599013,0.000187
2024-03-23,vendor_3,brand_5,category_1,81.59807088,35.50277251,52.36719372,32.07315648,61.39243399,,,63.4025469,,,,,,,45.01161578,60.39487012,48.83126886,55.38130247,64.48734105,,82.14954881,62.44257204,48.73130948,,54.28771523,,,60.29904069,52.14973904,10.33937525,83.68639304,19.59085405,16.13735221,18.49931628,83.61851602,108.6227318,104.1065309,15.92733333,3.0,16.0,4.249315068,1.42921,1.728571429,1.777777778,1.707692308,1.524154589,0.053717806,0.897172237,2.384541592,0.070571403
2024-04-06,vendor_2,brand_3,category_2,38.1777326,0.66601385,,46.9951722,,56.2177217,,,57.91643493,,,66.89117401,,,29.99541157,67.97052281,,61.99947713,59.2239961,54.00472747,61.78809956,45.8640198,27.00880159,,66.99443827,,,,79.3253282,3.66532335,87.0196078,21.17635765,25.15557745,28.0053184,92.72639965,91.6820381,100.8404144,9.206333333,0.0,,5.0,1.611111111,,,2.0,,,0.555555556,0.144056119,0.000189
2024-04-13,vendor_2,brand_4,category_2,59.61671294,30.52498222,60.390625,44.44753932,,59.96932515,78.93814433,,62.72641509,,,61.95705521,,,24.96478553,71.7977907,56.3046875,67.07125835,67.00906992,59.86792453,73.12873298,54.49652629,26.90755158,,69.80672497,70.578125,69.41237113,,66.36991562,8.327790657,89.3338251,26.80882233,22.50101567,23.2564368,82.71699717,124.1670302,104.8412319,8.803,4.0,15.0,4.168,1.356650006,1.25,1.2,1.659589041,1.311111111,0.039485457,0.784722222,0.604243542,0.033260708
2024-04-27,vendor_2,brand_3,category_1,36.6920152,1.3192612,,44.49473684,,,,,,,57.73333333,,,56.28421053,,60.4,,60.08421053,57.96842105,,66.08421053,,27.4,60.89333333,62.96,,,,80.3108808,1.5544041,80.0,15.5440414,24.8704663,20.7253886,103.9670268,79.69691225,80.55046267,10.60633333,0.0,,4.473684211,1.501503759,1.285714286,,1.842105263,2.0,,1.0,0.027429198,0.001791924
